observationLevels[REPLICATE>BLOCK>PLOT]	observationLevels[REPLICATE>BLOCK]	observationLevels[REPLICATE]	observationUnitName	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	ASI_D20deg	MFLW_D20deg	ear_height	FFLW_D20deg	GN	GY_Adj_tha	KW	tassel_height	plant_height
G72-01-2-129	33	2	G72-01-2-129	gnpis.lot:'3134'	18	6	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09BRU5VVw==	F04401_H	F04401_H	2012	NA in endpoint					1772.7526521496				
G72-01-2-129	33	2	G72-01-2-129	gnpis.lot:'3134'	18	6	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09BRU5VVw==	F04401_H	F04401_H	2012	NA in endpoint							251.0911764706		
G72-01-2-129	33	2	G72-01-2-129	gnpis.lot:'3134'	18	6	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09BRU5VVw==	F04401_H	F04401_H	2012	NA in endpoint		64,7849117529							
G72-01-2-129	33	2	G72-01-2-129	gnpis.lot:'3134'	18	6	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09BRU5VVw==	F04401_H	F04401_H	2012	NA in endpoint				78,9055366062					
G72-01-2-129	33	2	G72-01-2-129	gnpis.lot:'3134'	18	6	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09BRU5VVw==	F04401_H	F04401_H	2012	NA in endpoint						4.4512254902			
G72-01-2-129	33	2	G72-01-2-129	gnpis.lot:'3134'	18	6	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09BRU5VVw==	F04401_H	F04401_H	2012	NA in endpoint									170
G72-01-2-129	33	2	G72-01-2-129	gnpis.lot:'3134'	18	6	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09BRU5VVw==	F04401_H	F04401_H	2012	NA in endpoint								200	
G72-01-2-129	33	2	G72-01-2-129	gnpis.lot:'3134'	18	6	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09BRU5VVw==	F04401_H	F04401_H	2012	NA in endpoint			105						
G72-01-2-129	33	2	G72-01-2-129	gnpis.lot:'3134'	18	6	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09BRU5VVw==	F04401_H	F04401_H	2012	NA in endpoint	-14,12062485330								
G72-02-2-86	8	2	G72-02-2-86	gnpis.lot:'3089'	11	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lUWVlCRA==	Pa91_H	Pa91_H	2012	NA in endpoint					4842.579588015				
G72-02-2-86	8	2	G72-02-2-86	gnpis.lot:'3089'	11	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lUWVlCRA==	Pa91_H	Pa91_H	2012	NA in endpoint							265.1152941176		
G72-02-2-86	8	2	G72-02-2-86	gnpis.lot:'3089'	11	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lUWVlCRA==	Pa91_H	Pa91_H	2012	NA in endpoint		70,3468421086							
G72-02-2-86	8	2	G72-02-2-86	gnpis.lot:'3089'	11	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lUWVlCRA==	Pa91_H	Pa91_H	2012	NA in endpoint				73,2949949091					
G72-02-2-86	8	2	G72-02-2-86	gnpis.lot:'3089'	11	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lUWVlCRA==	Pa91_H	Pa91_H	2012	NA in endpoint						12.8384191176			
G72-02-2-86	8	2	G72-02-2-86	gnpis.lot:'3089'	11	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lUWVlCRA==	Pa91_H	Pa91_H	2012	NA in endpoint									260
G72-02-2-86	8	2	G72-02-2-86	gnpis.lot:'3089'	11	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lUWVlCRA==	Pa91_H	Pa91_H	2012	NA in endpoint								300	
G72-02-2-86	8	2	G72-02-2-86	gnpis.lot:'3089'	11	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lUWVlCRA==	Pa91_H	Pa91_H	2012	NA in endpoint			120						
G72-02-2-86	8	2	G72-02-2-86	gnpis.lot:'3089'	11	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lUWVlCRA==	Pa91_H	Pa91_H	2012	NA in endpoint	-2,94815280050								
G72-01-1-106	14	1	G72-01-1-106	gnpis.lot:'3111'	4	8	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dVWVM5Vg==	DKFAPW_H	DKFAPW_H	2012	NA in endpoint					1280				
G72-01-1-106	14	1	G72-01-1-106	gnpis.lot:'3111'	4	8	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dVWVM5Vg==	DKFAPW_H	DKFAPW_H	2012	NA in endpoint							248.8970588235		
G72-01-1-106	14	1	G72-01-1-106	gnpis.lot:'3111'	4	8	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dVWVM5Vg==	DKFAPW_H	DKFAPW_H	2012	NA in endpoint		63,3048330487							
