observationLevels[REPLICATE>BLOCK>PLOT]	observationLevels[REPLICATE>BLOCK]	observationLevels[REPLICATE]	observationUnitName	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	ASI_D20deg	MFLW_D20deg	ear_height	FFLW_D20deg	GN	GY_Adj_tha	KW	tassel_height	plant_height
FRI00407914	15	2	FRI00407914	gnpis.lot:'3135'	7	42	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1k4S1NJQw==	F04402_H	F04402_H	2013	NA in endpoint	-8,41213266980								
FRI00406927	15	1	FRI00406927	gnpis.lot:'3239'	7	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hBTUVRQw==	UH_P024_H	UH_P024_H	2013	NA in endpoint					2017.1957671958				
FRI00406927	15	1	FRI00406927	gnpis.lot:'3239'	7	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hBTUVRQw==	UH_P024_H	UH_P024_H	2013	NA in endpoint							285.5905882353		
FRI00406927	15	1	FRI00406927	gnpis.lot:'3239'	7	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hBTUVRQw==	UH_P024_H	UH_P024_H	2013	NA in endpoint		72,6945131971							
FRI00406927	15	1	FRI00406927	gnpis.lot:'3239'	7	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hBTUVRQw==	UH_P024_H	UH_P024_H	2013	NA in endpoint				74,3289392431					
FRI00406927	15	1	FRI00406927	gnpis.lot:'3239'	7	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hBTUVRQw==	UH_P024_H	UH_P024_H	2013	NA in endpoint						5.7609212574			
FRI00406927	15	1	FRI00406927	gnpis.lot:'3239'	7	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hBTUVRQw==	UH_P024_H	UH_P024_H	2013	NA in endpoint									260
FRI00406927	15	1	FRI00406927	gnpis.lot:'3239'	7	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hBTUVRQw==	UH_P024_H	UH_P024_H	2013	NA in endpoint								295	
FRI00406927	15	1	FRI00406927	gnpis.lot:'3239'	7	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hBTUVRQw==	UH_P024_H	UH_P024_H	2013	NA in endpoint			125						
FRI00406927	15	1	FRI00406927	gnpis.lot:'3239'	7	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hBTUVRQw==	UH_P024_H	UH_P024_H	2013	NA in endpoint	-1,63442604600								
FRI00406957	23	1	FRI00406957	gnpis.lot:'3251'	6	16	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hTUUlPNw==	Va26_H	Va26_H	2013	NA in endpoint					1755.3688141923				
FRI00406957	23	1	FRI00406957	gnpis.lot:'3251'	6	16	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hTUUlPNw==	Va26_H	Va26_H	2013	NA in endpoint							292.8		
FRI00406957	23	1	FRI00406957	gnpis.lot:'3251'	6	16	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hTUUlPNw==	Va26_H	Va26_H	2013	NA in endpoint		72,6945131971							
FRI00406957	23	1	FRI00406957	gnpis.lot:'3251'	6	16	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hTUUlPNw==	Va26_H	Va26_H	2013	NA in endpoint				76,0005825366					
FRI00406957	23	1	FRI00406957	gnpis.lot:'3251'	6	16	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hTUUlPNw==	Va26_H	Va26_H	2013	NA in endpoint						5.139719888			
FRI00406957	23	1	FRI00406957	gnpis.lot:'3251'	6	16	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hTUUlPNw==	Va26_H	Va26_H	2013	NA in endpoint									250
FRI00406957	23	1	FRI00406957	gnpis.lot:'3251'	6	16	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hTUUlPNw==	Va26_H	Va26_H	2013	NA in endpoint								290	
FRI00406957	23	1	FRI00406957	gnpis.lot:'3251'	6	16	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hTUUlPNw==	Va26_H	Va26_H	2013	NA in endpoint			140						
FRI00406957	23	1	FRI00406957	gnpis.lot:'3251'	6	16	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hTUUlPNw==	Va26_H	Va26_H	2013	NA in endpoint	-3,30606933950								
FRI00407948	14	2	FRI00407948	gnpis.lot:'3234'	6	37	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hHUE5GTQ==	PHZ51_H	PHZ51_H	2013	NA in endpoint					1306.2169312169				
FRI00407948	14	2	FRI00407948	gnpis.lot:'3234'	6	37	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hHUE5GTQ==	PHZ51_H	PHZ51_H	2013	NA in endpoint							279.9058823529		
FRI00407948	14	2	FRI00407948	gnpis.lot:'3234'	6	37	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hHUE5GTQ==	PHZ51_H	PHZ51_H	2013	NA in endpoint		72,6945131971							
FRI00407948	14	2	FRI00407948	gnpis.lot:'3234'	6	37	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hHUE5GTQ==	PHZ51_H	PHZ51_H	2013	NA in endpoint				79,5387303272					
FRI00407948	14	2	FRI00407948	gnpis.lot:'3234'	6	37	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hHUE5GTQ==	PHZ51_H	PHZ51_H	2013	NA in endpoint						3.6561780268			
FRI00407948	14	2	FRI00407948	gnpis.lot:'3234'	6	37	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hHUE5GTQ==	PHZ51_H	PHZ51_H	2013	NA in endpoint									200
FRI00407948	14	2	FRI00407948	gnpis.lot:'3234'	6	37	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hHUE5GTQ==	PHZ51_H	PHZ51_H	2013	NA in endpoint								240	
FRI00407948	14	2	FRI00407948	gnpis.lot:'3234'	6	37	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hHUE5GTQ==	PHZ51_H	PHZ51_H	2013	NA in endpoint			100						
FRI00407948	14	2	FRI00407948	gnpis.lot:'3234'	6	37	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hHUE5GTQ==	PHZ51_H	PHZ51_H	2013	NA in endpoint	-6,84421713010								
FRI00406976	4	3	FRI00406976	gnpis.lot:'3042'	5	4	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RCNVFKUw==	HMV5405_H	HMV5405_H	2013	NA in endpoint					1851.8518518519				
FRI00406976	4	3	FRI00406976	gnpis.lot:'3042'	5	4	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RCNVFKUw==	HMV5405_H	HMV5405_H	2013	NA in endpoint							321.6282352941		
FRI00406976	4	3	FRI00406976	gnpis.lot:'3042'	5	4	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RCNVFKUw==	HMV5405_H	HMV5405_H	2013	NA in endpoint		74,3289392431							
FRI00406976	4	3	FRI00406976	gnpis.lot:'3042'	5	4	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RCNVFKUw==	HMV5405_H	HMV5405_H	2013	NA in endpoint				76,0005825366					
FRI00406976	4	3	FRI00406976	gnpis.lot:'3042'	5	4	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RCNVFKUw==	HMV5405_H	HMV5405_H	2013	NA in endpoint						5.9560784314			
FRI00406976	4	3	FRI00406976	gnpis.lot:'3042'	5	4	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RCNVFKUw==	HMV5405_H	HMV5405_H	2013	NA in endpoint									270
FRI00406976	4	3	FRI00406976	gnpis.lot:'3042'	5	4	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RCNVFKUw==	HMV5405_H	HMV5405_H	2013	NA in endpoint								300	
FRI00406976	4	3	FRI00406976	gnpis.lot:'3042'	5	4	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RCNVFKUw==	HMV5405_H	HMV5405_H	2013	NA in endpoint			145						
FRI00406976	4	3	FRI00406976	gnpis.lot:'3042'	5	4	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RCNVFKUw==	HMV5405_H	HMV5405_H	2013	NA in endpoint	-1,67164329350								
FRI00406881	26	1	FRI00406881	gnpis.lot:'3148'	9	21	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZROVczNg==	F888_H	F888_H	2013	NA in endpoint					1361.5520282187				
FRI00406881	26	1	FRI00406881	gnpis.lot:'3148'	9	21	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZROVczNg==	F888_H	F888_H	2013	NA in endpoint							267.9529411765		
FRI00406881	26	1	FRI00406881	gnpis.lot:'3148'	9	21	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZROVczNg==	F888_H	F888_H	2013	NA in endpoint		71,1713602039							
FRI00406881	26	1	FRI00406881	gnpis.lot:'3148'	9	21	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZROVczNg==	F888_H	F888_H	2013	NA in endpoint				72,6945131971					
FRI00406881	26	1	FRI00406881	gnpis.lot:'3148'	9	21	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZROVczNg==	F888_H	F888_H	2013	NA in endpoint						3.6483187053			
FRI00406881	26	1	FRI00406881	gnpis.lot:'3148'	9	21	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZROVczNg==	F888_H	F888_H	2013	NA in endpoint									255
FRI00406881	26	1	FRI00406881	gnpis.lot:'3148'	9	21	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZROVczNg==	F888_H	F888_H	2013	NA in endpoint								290	
FRI00406881	26	1	FRI00406881	gnpis.lot:'3148'	9	21	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZROVczNg==	F888_H	F888_H	2013	NA in endpoint			135						
FRI00406881	26	1	FRI00406881	gnpis.lot:'3148'	9	21	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZROVczNg==	F888_H	F888_H	2013	NA in endpoint	-1,52315299320								
FRI00407012	21	1	FRI00407012	gnpis.lot:'3110'	4	17	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NGTVFTSg==	DK78010_H	DK78010_H	2013	NA in endpoint					2004.7031158142				
FRI00407012	21	1	FRI00407012	gnpis.lot:'3110'	4	17	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NGTVFTSg==	DK78010_H	DK78010_H	2013	NA in endpoint							316.3764705882		
FRI00407012	21	1	FRI00407012	gnpis.lot:'3110'	4	17	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NGTVFTSg==	DK78010_H	DK78010_H	2013	NA in endpoint		72,6945131971							
FRI00407012	21	1	FRI00407012	gnpis.lot:'3110'	4	17	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NGTVFTSg==	DK78010_H	DK78010_H	2013	NA in endpoint				74,3289392431					
FRI00407012	21	1	FRI00407012	gnpis.lot:'3110'	4	17	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NGTVFTSg==	DK78010_H	DK78010_H	2013	NA in endpoint						6.3424089636			
FRI00407012	21	1	FRI00407012	gnpis.lot:'3110'	4	17	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NGTVFTSg==	DK78010_H	DK78010_H	2013	NA in endpoint									250
FRI00407012	21	1	FRI00407012	gnpis.lot:'3110'	4	17	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NGTVFTSg==	DK78010_H	DK78010_H	2013	NA in endpoint								290	
FRI00407012	21	1	FRI00407012	gnpis.lot:'3110'	4	17	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NGTVFTSg==	DK78010_H	DK78010_H	2013	NA in endpoint			120						
FRI00407012	21	1	FRI00407012	gnpis.lot:'3110'	4	17	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NGTVFTSg==	DK78010_H	DK78010_H	2013	NA in endpoint	-1,63442604600								
FRI00407921	24	2	FRI00407921	gnpis.lot:'3106'	7	49	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JZVFJWNQ==	C103_H	C103_H	2013	NA in endpoint					1035.5253212396				
FRI00407921	24	2	FRI00407921	gnpis.lot:'3106'	7	49	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JZVFJWNQ==	C103_H	C103_H	2013	NA in endpoint							236.7482352941		
FRI00407921	24	2	FRI00407921	gnpis.lot:'3106'	7	49	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JZVFJWNQ==	C103_H	C103_H	2013	NA in endpoint		74,3289392431							
FRI00407921	24	2	FRI00407921	gnpis.lot:'3106'	7	49	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JZVFJWNQ==	C103_H	C103_H	2013	NA in endpoint				81,1066458669					
FRI00407921	24	2	FRI00407921	gnpis.lot:'3106'	7	49	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JZVFJWNQ==	C103_H	C103_H	2013	NA in endpoint						2.4515879241			
FRI00407921	24	2	FRI00407921	gnpis.lot:'3106'	7	49	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JZVFJWNQ==	C103_H	C103_H	2013	NA in endpoint									215
FRI00407921	24	2	FRI00407921	gnpis.lot:'3106'	7	49	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JZVFJWNQ==	C103_H	C103_H	2013	NA in endpoint								255	
FRI00407921	24	2	FRI00407921	gnpis.lot:'3106'	7	49	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JZVFJWNQ==	C103_H	C103_H	2013	NA in endpoint			110						
FRI00407921	24	2	FRI00407921	gnpis.lot:'3106'	7	49	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JZVFJWNQ==	C103_H	C103_H	2013	NA in endpoint	-6,77770662380								
FRI00406966	5	1	FRI00406966	gnpis.lot:'3134'	6	7	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09BRU5VVw==	F04401_H	F04401_H	2013	NA in endpoint					1982.5708061002				
