observationUnitName	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	MFLW_D20deg	FFLW_D20deg	GN	GY_Adj_tha	KW	tassel_height	plant_height
3060water_regimerainfed	gnpis.lot:'3060'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RUVFoyMw==	LH145_H	LH145_H	2012	NA in endpoint						87.9689806552	
3161water_regimerainfed	gnpis.lot:'3161'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RMNEpWRg==	I198_H	I198_H	2012	NA in endpoint			189.1231167502				
3161water_regimerainfed	gnpis.lot:'3161'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RMNEpWRg==	I198_H	I198_H	2012	NA in endpoint					70.227421329		
3161water_regimerainfed	gnpis.lot:'3161'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RMNEpWRg==	I198_H	I198_H	2012	NA in endpoint	78.011017957						
3161water_regimerainfed	gnpis.lot:'3161'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RMNEpWRg==	I198_H	I198_H	2012	NA in endpoint		184.7266991439					
3161water_regimerainfed	gnpis.lot:'3161'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RMNEpWRg==	I198_H	I198_H	2012	NA in endpoint				799.7322690424			
3161water_regimerainfed	gnpis.lot:'3161'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RMNEpWRg==	I198_H	I198_H	2012	NA in endpoint							242.6125287307
3161water_regimerainfed	gnpis.lot:'3161'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RMNEpWRg==	I198_H	I198_H	2012	NA in endpoint						108.2374130414	
3228water_regimerainfed	gnpis.lot:'3228'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RaRDdFQw==	PHJ40_H	PHJ40_H	2012	NA in endpoint			216.0257641585				
3228water_regimerainfed	gnpis.lot:'3228'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RaRDdFQw==	PHJ40_H	PHJ40_H	2012	NA in endpoint					64.0840202343		
3228water_regimerainfed	gnpis.lot:'3228'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RaRDdFQw==	PHJ40_H	PHJ40_H	2012	NA in endpoint	69.4602287037						
3228water_regimerainfed	gnpis.lot:'3228'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RaRDdFQw==	PHJ40_H	PHJ40_H	2012	NA in endpoint		190.0357266864					
3228water_regimerainfed	gnpis.lot:'3228'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RaRDdFQw==	PHJ40_H	PHJ40_H	2012	NA in endpoint				1489.4390467571			
3228water_regimerainfed	gnpis.lot:'3228'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RaRDdFQw==	PHJ40_H	PHJ40_H	2012	NA in endpoint							237.6165067203
3228water_regimerainfed	gnpis.lot:'3228'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RaRDdFQw==	PHJ40_H	PHJ40_H	2012	NA in endpoint						93.8690036058	
3142water_regimewatered	gnpis.lot:'3142'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01MODFFQw==	F7019_H	F7019_H	2012	NA in endpoint			230.1774762147				
3142water_regimewatered	gnpis.lot:'3142'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01MODFFQw==	F7019_H	F7019_H	2012	NA in endpoint					65.1110839672		
3142water_regimewatered	gnpis.lot:'3142'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01MODFFQw==	F7019_H	F7019_H	2012	NA in endpoint	63.15414959						
3142water_regimewatered	gnpis.lot:'3142'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01MODFFQw==	F7019_H	F7019_H	2012	NA in endpoint		199.0488112215					
3142water_regimewatered	gnpis.lot:'3142'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01MODFFQw==	F7019_H	F7019_H	2012	NA in endpoint				1457.5778749254			
3142water_regimewatered	gnpis.lot:'3142'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01MODFFQw==	F7019_H	F7019_H	2012	NA in endpoint							245.8536236501
3142water_regimewatered	gnpis.lot:'3142'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01MODFFQw==	F7019_H	F7019_H	2012	NA in endpoint						104.5381938946	
3053water_regimewatered	gnpis.lot:'3053'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hINU1FSA==	B107_H	B107_H	2012	NA in endpoint			264.2488243401				
3053water_regimewatered	gnpis.lot:'3053'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hINU1FSA==	B107_H	B107_H	2012	NA in endpoint					67.9574487207		
3053water_regimewatered	gnpis.lot:'3053'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hINU1FSA==	B107_H	B107_H	2012	NA in endpoint	72.5845370143						
3053water_regimewatered	gnpis.lot:'3053'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hINU1FSA==	B107_H	B107_H	2012	NA in endpoint		201.6406441826					
3053water_regimewatered	gnpis.lot:'3053'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hINU1FSA==	B107_H	B107_H	2012	NA in endpoint				1528.9393826044			
3053water_regimewatered	gnpis.lot:'3053'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hINU1FSA==	B107_H	B107_H	2012	NA in endpoint							255.0937937601
3053water_regimewatered	gnpis.lot:'3053'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hINU1FSA==	B107_H	B107_H	2012	NA in endpoint						95.2495000068	
3192water_regimewatered	gnpis.lot:'3192'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlVWlBYUw==	Lo1199_H	Lo1199_H	2012	NA in endpoint			231.6269408153				
3192water_regimewatered	gnpis.lot:'3192'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlVWlBYUw==	Lo1199_H	Lo1199_H	2012	NA in endpoint					67.1110647705		
3192water_regimewatered	gnpis.lot:'3192'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlVWlBYUw==	Lo1199_H	Lo1199_H	2012	NA in endpoint	75.7700062481						
3192water_regimewatered	gnpis.lot:'3192'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlVWlBYUw==	Lo1199_H	Lo1199_H	2012	NA in endpoint		192.1125038047					
3192water_regimewatered	gnpis.lot:'3192'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlVWlBYUw==	Lo1199_H	Lo1199_H	2012	NA in endpoint				1457.356968003			
3192water_regimewatered	gnpis.lot:'3192'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlVWlBYUw==	Lo1199_H	Lo1199_H	2012	NA in endpoint							245.2964686356
3192water_regimewatered	gnpis.lot:'3192'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlVWlBYUw==	Lo1199_H	Lo1199_H	2012	NA in endpoint						99.3077406249	
3227water_regimerainfed	gnpis.lot:'3227'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kzRDBDSQ==	PHG84_H	PHG84_H	2012	NA in endpoint			220.2530696727				
3227water_regimerainfed	gnpis.lot:'3227'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kzRDBDSQ==	PHG84_H	PHG84_H	2012	NA in endpoint					73.6856852761		
3227water_regimerainfed	gnpis.lot:'3227'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kzRDBDSQ==	PHG84_H	PHG84_H	2012	NA in endpoint	77.8973990013						
3227water_regimerainfed	gnpis.lot:'3227'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kzRDBDSQ==	PHG84_H	PHG84_H	2012	NA in endpoint		193.5733348478					
3227water_regimerainfed	gnpis.lot:'3227'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kzRDBDSQ==	PHG84_H	PHG84_H	2012	NA in endpoint				1214.1515316845			
3227water_regimerainfed	gnpis.lot:'3227'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kzRDBDSQ==	PHG84_H	PHG84_H	2012	NA in endpoint							251.802011644
3227water_regimerainfed	gnpis.lot:'3227'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kzRDBDSQ==	PHG84_H	PHG84_H	2012	NA in endpoint						94.1094493625	
3235water_regimewatered	gnpis.lot:'3235'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hCT09ORQ==	SC-Malawi_H	SC-Malawi_H	2012	NA in endpoint			266.7029969322				
3235water_regimewatered	gnpis.lot:'3235'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hCT09ORQ==	SC-Malawi_H	SC-Malawi_H	2012	NA in endpoint					71.9324882271		
3235water_regimewatered	gnpis.lot:'3235'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hCT09ORQ==	SC-Malawi_H	SC-Malawi_H	2012	NA in endpoint	83.4158566274						
3235water_regimewatered	gnpis.lot:'3235'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hCT09ORQ==	SC-Malawi_H	SC-Malawi_H	2012	NA in endpoint		199.3184772493					
3235water_regimewatered	gnpis.lot:'3235'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hCT09ORQ==	SC-Malawi_H	SC-Malawi_H	2012	NA in endpoint				657.5855574382			
3235water_regimewatered	gnpis.lot:'3235'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hCT09ORQ==	SC-Malawi_H	SC-Malawi_H	2012	NA in endpoint							256.291887227
3235water_regimewatered	gnpis.lot:'3235'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hCT09ORQ==	SC-Malawi_H	SC-Malawi_H	2012	NA in endpoint						112.8951172659	
3062water_regimewatered	gnpis.lot:'3062'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dGQ1BNRA==	PB116_H	PB116_H	2012	NA in endpoint			229.8460558716				
3062water_regimewatered	gnpis.lot:'3062'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dGQ1BNRA==	PB116_H	PB116_H	2012	NA in endpoint					68.4541739153		
3062water_regimewatered	gnpis.lot:'3062'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dGQ1BNRA==	PB116_H	PB116_H	2012	NA in endpoint	71.579486447						
3062water_regimewatered	gnpis.lot:'3062'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dGQ1BNRA==	PB116_H	PB116_H	2012	NA in endpoint		186.8720400784					
3062water_regimewatered	gnpis.lot:'3062'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dGQ1BNRA==	PB116_H	PB116_H	2012	NA in endpoint				1276.6960692809			
3062water_regimewatered	gnpis.lot:'3062'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dGQ1BNRA==	PB116_H	PB116_H	2012	NA in endpoint							239.5616864466
3062water_regimewatered	gnpis.lot:'3062'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dGQ1BNRA==	PB116_H	PB116_H	2012	NA in endpoint						100.5028181634	
3149water_regimerainfed	gnpis.lot:'3149'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RNTDdGQQ==	F908_H	F908_H	2012	NA in endpoint			185.1986404207				
3149water_regimerainfed	gnpis.lot:'3149'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RNTDdGQQ==	F908_H	F908_H	2012	NA in endpoint					65.7823546751		
3149water_regimerainfed	gnpis.lot:'3149'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RNTDdGQQ==	F908_H	F908_H	2012	NA in endpoint	71.5139306774						
3149water_regimerainfed	gnpis.lot:'3149'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RNTDdGQQ==	F908_H	F908_H	2012	NA in endpoint		192.4734417841					
3149water_regimerainfed	gnpis.lot:'3149'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RNTDdGQQ==	F908_H	F908_H	2012	NA in endpoint				1011.105892368			
3149water_regimerainfed	gnpis.lot:'3149'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RNTDdGQQ==	F908_H	F908_H	2012	NA in endpoint							248.8560976405
3149water_regimerainfed	gnpis.lot:'3149'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RNTDdGQQ==	F908_H	F908_H	2012	NA in endpoint						106.5652261733	
3241water_regimewatered	gnpis.lot:'3241'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JRRlkyQg==	UH_P064_H	UH_P064_H	2012	NA in endpoint			238.6236087905				
3241water_regimewatered	gnpis.lot:'3241'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JRRlkyQg==	UH_P064_H	UH_P064_H	2012	NA in endpoint					63.4815910864		
3241water_regimewatered	gnpis.lot:'3241'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JRRlkyQg==	UH_P064_H	UH_P064_H	2012	NA in endpoint	67.1723059767						
3241water_regimewatered	gnpis.lot:'3241'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JRRlkyQg==	UH_P064_H	UH_P064_H	2012	NA in endpoint		199.6854036772					
3241water_regimewatered	gnpis.lot:'3241'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JRRlkyQg==	UH_P064_H	UH_P064_H	2012	NA in endpoint				1826.9424421481			
3241water_regimewatered	gnpis.lot:'3241'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JRRlkyQg==	UH_P064_H	UH_P064_H	2012	NA in endpoint							255.5047848163
3241water_regimewatered	gnpis.lot:'3241'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JRRlkyQg==	UH_P064_H	UH_P064_H	2012	NA in endpoint						98.0112222739	
3036water_regimewatered	gnpis.lot:'3036'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WS0JVWQ==	F7081_H	F7081_H	2012	NA in endpoint			249.6126818002				
3036water_regimewatered	gnpis.lot:'3036'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WS0JVWQ==	F7081_H	F7081_H	2012	NA in endpoint					64.330189313		
3036water_regimewatered	gnpis.lot:'3036'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WS0JVWQ==	F7081_H	F7081_H	2012	NA in endpoint	68.3272525208						
3036water_regimewatered	gnpis.lot:'3036'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WS0JVWQ==	F7081_H	F7081_H	2012	NA in endpoint		201.559651752					
3036water_regimewatered	gnpis.lot:'3036'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WS0JVWQ==	F7081_H	F7081_H	2012	NA in endpoint				1759.4162443462			
3036water_regimewatered	gnpis.lot:'3036'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WS0JVWQ==	F7081_H	F7081_H	2012	NA in endpoint							261.9569742073
3036water_regimewatered	gnpis.lot:'3036'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WS0JVWQ==	F7081_H	F7081_H	2012	NA in endpoint						116.7242494777	
3166water_regimerainfed	gnpis.lot:'3166'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RFVzNQNg==	I242_H	I242_H	2012	NA in endpoint			186.0235700789				
3166water_regimerainfed	gnpis.lot:'3166'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RFVzNQNg==	I242_H	I242_H	2012	NA in endpoint					69.5023241912		
3166water_regimerainfed	gnpis.lot:'3166'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RFVzNQNg==	I242_H	I242_H	2012	NA in endpoint	77.738660276						
3166water_regimerainfed	gnpis.lot:'3166'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RFVzNQNg==	I242_H	I242_H	2012	NA in endpoint		189.7877766647					
3166water_regimerainfed	gnpis.lot:'3166'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RFVzNQNg==	I242_H	I242_H	2012	NA in endpoint				921.257239077			
3166water_regimerainfed	gnpis.lot:'3166'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RFVzNQNg==	I242_H	I242_H	2012	NA in endpoint							237.1395740655
3166water_regimerainfed	gnpis.lot:'3166'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RFVzNQNg==	I242_H	I242_H	2012	NA in endpoint						105.5180309151	
3047water_regimerainfed	gnpis.lot:'3047'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FMWFNHWQ==	W9_H	W9_H	2012	NA in endpoint			176.2631403436				
3047water_regimerainfed	gnpis.lot:'3047'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FMWFNHWQ==	W9_H	W9_H	2012	NA in endpoint					64.658444813		
3047water_regimerainfed	gnpis.lot:'3047'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FMWFNHWQ==	W9_H	W9_H	2012	NA in endpoint	73.2583562132						
3047water_regimerainfed	gnpis.lot:'3047'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FMWFNHWQ==	W9_H	W9_H	2012	NA in endpoint		186.2050390384					
3047water_regimerainfed	gnpis.lot:'3047'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FMWFNHWQ==	W9_H	W9_H	2012	NA in endpoint				1137.748343329			
3047water_regimerainfed	gnpis.lot:'3047'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FMWFNHWQ==	W9_H	W9_H	2012	NA in endpoint							231.6874985063
3047water_regimerainfed	gnpis.lot:'3047'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FMWFNHWQ==	W9_H	W9_H	2012	NA in endpoint						90.9183126862	
3224water_regimewatered	gnpis.lot:'3224'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pNQ0xNSA==	PHG50_H	PHG50_H	2012	NA in endpoint			261.6998963992				
3224water_regimewatered	gnpis.lot:'3224'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pNQ0xNSA==	PHG50_H	PHG50_H	2012	NA in endpoint					61.9598551417		
3224water_regimewatered	gnpis.lot:'3224'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pNQ0xNSA==	PHG50_H	PHG50_H	2012	NA in endpoint	67.546215743						
3224water_regimewatered	gnpis.lot:'3224'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pNQ0xNSA==	PHG50_H	PHG50_H	2012	NA in endpoint		188.3161182468					
3224water_regimewatered	gnpis.lot:'3224'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pNQ0xNSA==	PHG50_H	PHG50_H	2012	NA in endpoint				2066.185527374			
3224water_regimewatered	gnpis.lot:'3224'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pNQ0xNSA==	PHG50_H	PHG50_H	2012	NA in endpoint							235.2942993568
3224water_regimewatered	gnpis.lot:'3224'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pNQ0xNSA==	PHG50_H	PHG50_H	2012	NA in endpoint						92.944244112	
3193water_regimerainfed	gnpis.lot:'3193'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0IzS1JXQg==	Lo1203_H	Lo1203_H	2012	NA in endpoint			204.7941350066				
3193water_regimerainfed	gnpis.lot:'3193'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0IzS1JXQg==	Lo1203_H	Lo1203_H	2012	NA in endpoint					69.1464925799		
3193water_regimerainfed	gnpis.lot:'3193'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0IzS1JXQg==	Lo1203_H	Lo1203_H	2012	NA in endpoint	76.3940616634						
3193water_regimerainfed	gnpis.lot:'3193'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0IzS1JXQg==	Lo1203_H	Lo1203_H	2012	NA in endpoint		192.3970665904					
3193water_regimerainfed	gnpis.lot:'3193'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0IzS1JXQg==	Lo1203_H	Lo1203_H	2012	NA in endpoint				1259.1939417567			
3193water_regimerainfed	gnpis.lot:'3193'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0IzS1JXQg==	Lo1203_H	Lo1203_H	2012	NA in endpoint							245.7864822871
3193water_regimerainfed	gnpis.lot:'3193'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0IzS1JXQg==	Lo1203_H	Lo1203_H	2012	NA in endpoint						102.7307846399	
3085water_regimerainfed	gnpis.lot:'3085'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FLTUNDUg==	B37_H	B37_H	2012	NA in endpoint			198.4542013654				
3085water_regimerainfed	gnpis.lot:'3085'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FLTUNDUg==	B37_H	B37_H	2012	NA in endpoint					70.8323817905		
3085water_regimerainfed	gnpis.lot:'3085'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FLTUNDUg==	B37_H	B37_H	2012	NA in endpoint	82.194798348						
3085water_regimerainfed	gnpis.lot:'3085'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FLTUNDUg==	B37_H	B37_H	2012	NA in endpoint		198.6778931184					
3085water_regimerainfed	gnpis.lot:'3085'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FLTUNDUg==	B37_H	B37_H	2012	NA in endpoint				1133.4328767881			
3085water_regimerainfed	gnpis.lot:'3085'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FLTUNDUg==	B37_H	B37_H	2012	NA in endpoint							250.1071502452
3085water_regimerainfed	gnpis.lot:'3085'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FLTUNDUg==	B37_H	B37_H	2012	NA in endpoint						100.3932745829	
3179water_regimewatered	gnpis.lot:'3179'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lXNkFTTw==	Lo1056_H	Lo1056_H	2012	NA in endpoint			254.5320404215				
3179water_regimewatered	gnpis.lot:'3179'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lXNkFTTw==	Lo1056_H	Lo1056_H	2012	NA in endpoint					70.6039021705		
3179water_regimewatered	gnpis.lot:'3179'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lXNkFTTw==	Lo1056_H	Lo1056_H	2012	NA in endpoint	77.3883502199						
3179water_regimewatered	gnpis.lot:'3179'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lXNkFTTw==	Lo1056_H	Lo1056_H	2012	NA in endpoint		202.9242130435					
3179water_regimewatered	gnpis.lot:'3179'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lXNkFTTw==	Lo1056_H	Lo1056_H	2012	NA in endpoint				1970.344153689			
3179water_regimewatered	gnpis.lot:'3179'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lXNkFTTw==	Lo1056_H	Lo1056_H	2012	NA in endpoint							262.7942557854
3179water_regimewatered	gnpis.lot:'3179'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lXNkFTTw==	Lo1056_H	Lo1056_H	2012	NA in endpoint						107.9459933349	
