Source Name	Characteristics[Organism]	Characteristics[Genus]	Characteristics[Species]	Characteristics[Infraspecific Name]	Characteristics[Material Source ID]	Characteristics[Material Source DOI]	Protocol REF	Sample Name	Characteristics[Observation Unit Type]	Characteristics[Spatial Distribution]	Factor Value[water_regime]
B106_H	NCBITAXON:4577	Zea	mays	var. B106	B106_H	https://doi.org/10.15454/U7YFIU	Growth	R1024B03065	replicate>block>plot	X:59;Y:26;plot:R1024B03065	rainfed
B106_H	NCBITAXON:4577	Zea	mays	var. B106	B106_H	https://doi.org/10.15454/U7YFIU	Growth	3066water_regimerainfed	virtual_trial		rainfed
B106_H	NCBITAXON:4577	Zea	mays	var. B106	B106_H	https://doi.org/10.15454/U7YFIU	Growth	R1014B01065	replicate>block>plot	X:195;Y:19;plot:R1014B01065	watered
B106_H	NCBITAXON:4577	Zea	mays	var. B106	B106_H	https://doi.org/10.15454/U7YFIU	Growth	R1024B02065	replicate>block>plot	X:56;Y:18;plot:R1024B02065	rainfed
B106_H	NCBITAXON:4577	Zea	mays	var. B106	B106_H	https://doi.org/10.15454/U7YFIU	Growth	R1014B02065	replicate>block>plot	X:190;Y:27;plot:R1014B02065	watered
B107_H	NCBITAXON:4577	Zea	mays	var. B107	B107_H	https://doi.org/10.15454/XH5MEH	Growth	R1014B01052	replicate>block>plot	X:209;Y:19;plot:R1014B01052	watered
B107_H	NCBITAXON:4577	Zea	mays	var. B107	B107_H	https://doi.org/10.15454/XH5MEH	Growth	R1014B02052	replicate>block>plot	X:199;Y:29;plot:R1014B02052	watered
B107_H	NCBITAXON:4577	Zea	mays	var. B107	B107_H	https://doi.org/10.15454/XH5MEH	Growth	3053water_regimewatered	virtual_trial		watered
B107_H	NCBITAXON:4577	Zea	mays	var. B107	B107_H	https://doi.org/10.15454/XH5MEH	Growth	R1024B02052	replicate>block>plot	X:58;Y:15;plot:R1024B02052	rainfed
B107_H	NCBITAXON:4577	Zea	mays	var. B107	B107_H	https://doi.org/10.15454/XH5MEH	Growth	3053water_regimerainfed	virtual_trial		rainfed
B107_H	NCBITAXON:4577	Zea	mays	var. B107	B107_H	https://doi.org/10.15454/XH5MEH	Growth	R1024B01052	replicate>block>plot	X:69;Y:3;plot:R1024B01052	rainfed
B107_H	NCBITAXON:4577	Zea	mays	var. B107	B107_H	https://doi.org/10.15454/XH5MEH	Growth	R1024B03052	replicate>block>plot	X:76;Y:27;plot:R1024B03052	rainfed
B108_H	NCBITAXON:4577	Zea	mays	var. B108	B108_H	https://doi.org/10.15454/21XOCO	Growth	3074water_regimewatered	virtual_trial		watered
