observationLevels[REPLICATE>BLOCK>PLOT]	observationLevels[REPLICATE>BLOCK]	observationLevels[REPLICATE]	observationUnitName	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	ASI_D20deg	MFLW_D20deg	ear_height	FFLW_D20deg	GN	GY_Adj_tha	KW	tassel_height	plant_height
NXN2LAV1025031	14	2	NXN2LAV1025031	gnpis.lot:'3023'	3	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tVWlFRQg==	Pa405_H	Pa405_H	2013	NA in endpoint			108						
NXN2LAV1025031	14	2	NXN2LAV1025031	gnpis.lot:'3023'	3	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tVWlFRQg==	Pa405_H	Pa405_H	2013	NA in endpoint	-3,08217303360								
NXN2LAV1056005	29	3	NXN2LAV1056005	gnpis.lot:'3114'	8	56	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RCOTBGRQ==	EC140_H	EC140_H	2013	NA in endpoint					1671.9302935888				
NXN2LAV1056005	29	3	NXN2LAV1056005	gnpis.lot:'3114'	8	56	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RCOTBGRQ==	EC140_H	EC140_H	2013	NA in endpoint							207.7323529412		
NXN2LAV1056005	29	3	NXN2LAV1056005	gnpis.lot:'3114'	8	56	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RCOTBGRQ==	EC140_H	EC140_H	2013	NA in endpoint		72,685148523							
NXN2LAV1056005	29	3	NXN2LAV1056005	gnpis.lot:'3114'	8	56	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RCOTBGRQ==	EC140_H	EC140_H	2013	NA in endpoint				83,1617567537					
NXN2LAV1056005	29	3	NXN2LAV1056005	gnpis.lot:'3114'	8	56	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RCOTBGRQ==	EC140_H	EC140_H	2013	NA in endpoint						3.4731401384			
NXN2LAV1056005	29	3	NXN2LAV1056005	gnpis.lot:'3114'	8	56	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RCOTBGRQ==	EC140_H	EC140_H	2013	NA in endpoint									150
NXN2LAV1056005	29	3	NXN2LAV1056005	gnpis.lot:'3114'	8	56	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RCOTBGRQ==	EC140_H	EC140_H	2013	NA in endpoint								195	
NXN2LAV1056005	29	3	NXN2LAV1056005	gnpis.lot:'3114'	8	56	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RCOTBGRQ==	EC140_H	EC140_H	2013	NA in endpoint			80						
NXN2LAV1056005	29	3	NXN2LAV1056005	gnpis.lot:'3114'	8	56	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RCOTBGRQ==	EC140_H	EC140_H	2013	NA in endpoint	-10,47660823070								
NXN2LAV1010033	8	2	NXN2LAV1010033	gnpis.lot:'3201'	1	10	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RVVUxQVA==	Lo1273_H	Lo1273_H	2013	NA in endpoint					3056.7645242239				
NXN2LAV1010033	8	2	NXN2LAV1010033	gnpis.lot:'3201'	1	10	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RVVUxQVA==	Lo1273_H	Lo1273_H	2013	NA in endpoint							276.1941176471		
NXN2LAV1010033	8	2	NXN2LAV1010033	gnpis.lot:'3201'	1	10	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RVVUxQVA==	Lo1273_H	Lo1273_H	2013	NA in endpoint		70,9478960649							
NXN2LAV1010033	8	2	NXN2LAV1010033	gnpis.lot:'3201'	1	10	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RVVUxQVA==	Lo1273_H	Lo1273_H	2013	NA in endpoint				69,2650163654					
NXN2LAV1010033	8	2	NXN2LAV1010033	gnpis.lot:'3201'	1	10	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RVVUxQVA==	Lo1273_H	Lo1273_H	2013	NA in endpoint						8.4426038062			
NXN2LAV1010033	8	2	NXN2LAV1010033	gnpis.lot:'3201'	1	10	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RVVUxQVA==	Lo1273_H	Lo1273_H	2013	NA in endpoint									248
NXN2LAV1010033	8	2	NXN2LAV1010033	gnpis.lot:'3201'	1	10	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RVVUxQVA==	Lo1273_H	Lo1273_H	2013	NA in endpoint								302	
NXN2LAV1010033	8	2	NXN2LAV1010033	gnpis.lot:'3201'	1	10	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RVVUxQVA==	Lo1273_H	Lo1273_H	2013	NA in endpoint			130						
NXN2LAV1010033	8	2	NXN2LAV1010033	gnpis.lot:'3201'	1	10	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RVVUxQVA==	Lo1273_H	Lo1273_H	2013	NA in endpoint	1,68287969950								
NXN2LAV1013032	7	2	NXN2LAV1013032	gnpis.lot:'3159'	2	13	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBUUTRFVA==	HMV5409_H	HMV5409_H	2013	NA in endpoint					3030.8609167429				
NXN2LAV1013032	7	2	NXN2LAV1013032	gnpis.lot:'3159'	2	13	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBUUTRFVA==	HMV5409_H	HMV5409_H	2013	NA in endpoint							274.5574117647		
NXN2LAV1013032	7	2	NXN2LAV1013032	gnpis.lot:'3159'	2	13	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBUUTRFVA==	HMV5409_H	HMV5409_H	2013	NA in endpoint		67,8657230313							
NXN2LAV1013032	7	2	NXN2LAV1013032	gnpis.lot:'3159'	2	13	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBUUTRFVA==	HMV5409_H	HMV5409_H	2013	NA in endpoint				67,8657230313					
NXN2LAV1013032	7	2	NXN2LAV1013032	gnpis.lot:'3159'	2	13	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBUUTRFVA==	HMV5409_H	HMV5409_H	2013	NA in endpoint						8.3214532872			
NXN2LAV1013032	7	2	NXN2LAV1013032	gnpis.lot:'3159'	2	13	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBUUTRFVA==	HMV5409_H	HMV5409_H	2013	NA in endpoint									250
NXN2LAV1013032	7	2	NXN2LAV1013032	gnpis.lot:'3159'	2	13	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBUUTRFVA==	HMV5409_H	HMV5409_H	2013	NA in endpoint								292	
NXN2LAV1013032	7	2	NXN2LAV1013032	gnpis.lot:'3159'	2	13	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBUUTRFVA==	HMV5409_H	HMV5409_H	2013	NA in endpoint			145						
NXN2LAV1013032	7	2	NXN2LAV1013032	gnpis.lot:'3159'	2	13	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBUUTRFVA==	HMV5409_H	HMV5409_H	2013	NA in endpoint	0,00000000000								
NXN2LAV1036003	23	1	NXN2LAV1036003	gnpis.lot:'3067'	10	36	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1U0UFdMMw==	AS5707_H	AS5707_H	2013	NA in endpoint					2595.0577868585				
NXN2LAV1036003	23	1	NXN2LAV1036003	gnpis.lot:'3067'	10	36	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1U0UFdMMw==	AS5707_H	AS5707_H	2013	NA in endpoint							228.3861176471		
NXN2LAV1036003	23	1	NXN2LAV1036003	gnpis.lot:'3067'	10	36	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1U0UFdMMw==	AS5707_H	AS5707_H	2013	NA in endpoint		78,5569075375							
NXN2LAV1036003	23	1	NXN2LAV1036003	gnpis.lot:'3067'	10	36	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1U0UFdMMw==	AS5707_H	AS5707_H	2013	NA in endpoint				88,8632833391					
NXN2LAV1036003	23	1	NXN2LAV1036003	gnpis.lot:'3067'	10	36	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1U0UFdMMw==	AS5707_H	AS5707_H	2013	NA in endpoint						5.9267517301			
NXN2LAV1036003	23	1	NXN2LAV1036003	gnpis.lot:'3067'	10	36	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1U0UFdMMw==	AS5707_H	AS5707_H	2013	NA in endpoint									177
NXN2LAV1036003	23	1	NXN2LAV1036003	gnpis.lot:'3067'	10	36	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1U0UFdMMw==	AS5707_H	AS5707_H	2013	NA in endpoint								227	
NXN2LAV1036003	23	1	NXN2LAV1036003	gnpis.lot:'3067'	10	36	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1U0UFdMMw==	AS5707_H	AS5707_H	2013	NA in endpoint			103						
NXN2LAV1036003	23	1	NXN2LAV1036003	gnpis.lot:'3067'	10	36	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1U0UFdMMw==	AS5707_H	AS5707_H	2013	NA in endpoint	-10,30637580160								
NXN2LAV1013008	8	2	NXN2LAV1013008	gnpis.lot:'3103'	5	13	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdPT1k3Rg==	A375_H	A375_H	2013	NA in endpoint					1475.6556473149				
NXN2LAV1013008	8	2	NXN2LAV1013008	gnpis.lot:'3103'	5	13	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdPT1k3Rg==	A375_H	A375_H	2013	NA in endpoint							218.7718823529		
NXN2LAV1013008	8	2	NXN2LAV1013008	gnpis.lot:'3103'	5	13	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdPT1k3Rg==	A375_H	A375_H	2013	NA in endpoint		70,9478960649							
NXN2LAV1013008	8	2	NXN2LAV1013008	gnpis.lot:'3103'	5	13	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdPT1k3Rg==	A375_H	A375_H	2013	NA in endpoint				77,2214168404					
NXN2LAV1013008	8	2	NXN2LAV1013008	gnpis.lot:'3103'	5	13	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdPT1k3Rg==	A375_H	A375_H	2013	NA in endpoint						3.2283196367			
NXN2LAV1013008	8	2	NXN2LAV1013008	gnpis.lot:'3103'	5	13	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdPT1k3Rg==	A375_H	A375_H	2013	NA in endpoint									185
NXN2LAV1013008	8	2	NXN2LAV1013008	gnpis.lot:'3103'	5	13	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdPT1k3Rg==	A375_H	A375_H	2013	NA in endpoint								220	
NXN2LAV1013008	8	2	NXN2LAV1013008	gnpis.lot:'3103'	5	13	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdPT1k3Rg==	A375_H	A375_H	2013	NA in endpoint			100						
NXN2LAV1013008	8	2	NXN2LAV1013008	gnpis.lot:'3103'	5	13	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdPT1k3Rg==	A375_H	A375_H	2013	NA in endpoint	-6,27352077550								
NXN2LAV1023030	13	2	NXN2LAV1023030	gnpis.lot:'3139'	4	23	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BRUUJNSA==	F05404_H	F05404_H	2013	NA in endpoint					3490.9494789793				
NXN2LAV1023030	13	2	NXN2LAV1023030	gnpis.lot:'3139'	4	23	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BRUUJNSA==	F05404_H	F05404_H	2013	NA in endpoint							265.0068235294		
NXN2LAV1023030	13	2	NXN2LAV1023030	gnpis.lot:'3139'	4	23	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BRUUJNSA==	F05404_H	F05404_H	2013	NA in endpoint		69,2650163654							
NXN2LAV1023030	13	2	NXN2LAV1023030	gnpis.lot:'3139'	4	23	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BRUUJNSA==	F05404_H	F05404_H	2013	NA in endpoint				69,2650163654					
NXN2LAV1023030	13	2	NXN2LAV1023030	gnpis.lot:'3139'	4	23	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BRUUJNSA==	F05404_H	F05404_H	2013	NA in endpoint						9.2512543253			
NXN2LAV1023030	13	2	NXN2LAV1023030	gnpis.lot:'3139'	4	23	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BRUUJNSA==	F05404_H	F05404_H	2013	NA in endpoint									250
NXN2LAV1023030	13	2	NXN2LAV1023030	gnpis.lot:'3139'	4	23	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BRUUJNSA==	F05404_H	F05404_H	2013	NA in endpoint								299	
NXN2LAV1023030	13	2	NXN2LAV1023030	gnpis.lot:'3139'	4	23	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BRUUJNSA==	F05404_H	F05404_H	2013	NA in endpoint			120						
NXN2LAV1023030	13	2	NXN2LAV1023030	gnpis.lot:'3139'	4	23	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BRUUJNSA==	F05404_H	F05404_H	2013	NA in endpoint	0,00000000000								
NXN2LAV1022029	16	1	NXN2LAV1022029	gnpis.lot:'3165'	5	22	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZNWlVYVg==	I238_H	I238_H	2013	NA in endpoint					3866.6767489306				
NXN2LAV1022029	16	1	NXN2LAV1022029	gnpis.lot:'3165'	5	22	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZNWlVYVg==	I238_H	I238_H	2013	NA in endpoint							204.2368235294		
NXN2LAV1022029	16	1	NXN2LAV1022029	gnpis.lot:'3165'	5	22	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZNWlVYVg==	I238_H	I238_H	2013	NA in endpoint		74,246732055							
NXN2LAV1022029	16	1	NXN2LAV1022029	gnpis.lot:'3165'	5	22	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZNWlVYVg==	I238_H	I238_H	2013	NA in endpoint				74,246732055					
NXN2LAV1022029	16	1	NXN2LAV1022029	gnpis.lot:'3165'	5	22	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZNWlVYVg==	I238_H	I238_H	2013	NA in endpoint						7.8971777682			
NXN2LAV1022029	16	1	NXN2LAV1022029	gnpis.lot:'3165'	5	22	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZNWlVYVg==	I238_H	I238_H	2013	NA in endpoint									263
NXN2LAV1022029	16	1	NXN2LAV1022029	gnpis.lot:'3165'	5	22	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZNWlVYVg==	I238_H	I238_H	2013	NA in endpoint								310	
NXN2LAV1022029	16	1	NXN2LAV1022029	gnpis.lot:'3165'	5	22	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZNWlVYVg==	I238_H	I238_H	2013	NA in endpoint			140						
NXN2LAV1022029	16	1	NXN2LAV1022029	gnpis.lot:'3165'	5	22	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZNWlVYVg==	I238_H	I238_H	2013	NA in endpoint	0,00000000000								
NXN2LAV1062033	36	2	NXN2LAV1062033	gnpis.lot:'3123'	1	62	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05JN0JUWQ==	EP72_H	EP72_H	2013	NA in endpoint					2532.700958144				
