observationLevels[REPLICATE>BLOCK>PLOT]	observationLevels[REPLICATE>BLOCK]	observationLevels[REPLICATE]	observationUnitName	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	ASI_D20deg	MFLW_D20deg	ear_height	FFLW_D20deg	GN	GY_Adj_tha	KW	tassel_height	plant_height
NXN2LAV2019015	28	1	NXN2LAV2019015	gnpis.lot:'3166'	10	3	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RFVzNQNg==	I242_H	I242_H	2012	NA in endpoint								NA	
NXN2LAV2019015	28	1	NXN2LAV2019015	gnpis.lot:'3166'	10	3	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RFVzNQNg==	I242_H	I242_H	2012	NA in endpoint			135						
NXN2LAV2019015	28	1	NXN2LAV2019015	gnpis.lot:'3166'	10	3	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RFVzNQNg==	I242_H	I242_H	2012	NA in endpoint	-6,63342410910								
NXN2LAV2018033	10	3	NXN2LAV2018033	gnpis.lot:'3054'	28	4	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A3R1AwRA==	F748_H	F748_H	2012	NA in endpoint					1561.4353849648				
NXN2LAV2018033	10	3	NXN2LAV2018033	gnpis.lot:'3054'	28	4	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A3R1AwRA==	F748_H	F748_H	2012	NA in endpoint							208.7235294118		
NXN2LAV2018033	10	3	NXN2LAV2018033	gnpis.lot:'3054'	28	4	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A3R1AwRA==	F748_H	F748_H	2012	NA in endpoint		70,1020957105							
NXN2LAV2018033	10	3	NXN2LAV2018033	gnpis.lot:'3054'	28	4	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A3R1AwRA==	F748_H	F748_H	2012	NA in endpoint				78,5924166874					
NXN2LAV2018033	10	3	NXN2LAV2018033	gnpis.lot:'3054'	28	4	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A3R1AwRA==	F748_H	F748_H	2012	NA in endpoint						3.259083045			
NXN2LAV2018033	10	3	NXN2LAV2018033	gnpis.lot:'3054'	28	4	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A3R1AwRA==	F748_H	F748_H	2012	NA in endpoint									180
NXN2LAV2018033	10	3	NXN2LAV2018033	gnpis.lot:'3054'	28	4	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A3R1AwRA==	F748_H	F748_H	2012	NA in endpoint								NA	
NXN2LAV2018033	10	3	NXN2LAV2018033	gnpis.lot:'3054'	28	4	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A3R1AwRA==	F748_H	F748_H	2012	NA in endpoint			125						
NXN2LAV2018033	10	3	NXN2LAV2018033	gnpis.lot:'3054'	28	4	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A3R1AwRA==	F748_H	F748_H	2012	NA in endpoint	-8,49032097690								
NXN2LAV3015035	16	2	NXN2LAV3015035	gnpis.lot:'3145'	18	7	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lGREFJTw==	F7082_H	F7082_H	2012	NA in endpoint					3604.0572716257				
NXN2LAV3015035	16	2	NXN2LAV3015035	gnpis.lot:'3145'	18	7	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lGREFJTw==	F7082_H	F7082_H	2012	NA in endpoint							232.428		
NXN2LAV3015035	16	2	NXN2LAV3015035	gnpis.lot:'3145'	18	7	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lGREFJTw==	F7082_H	F7082_H	2012	NA in endpoint		68,7503943227							
NXN2LAV3015035	16	2	NXN2LAV3015035	gnpis.lot:'3145'	18	7	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lGREFJTw==	F7082_H	F7082_H	2012	NA in endpoint				68,7503943227					
NXN2LAV3015035	16	2	NXN2LAV3015035	gnpis.lot:'3145'	18	7	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lGREFJTw==	F7082_H	F7082_H	2012	NA in endpoint						8.3768382353			
NXN2LAV3015035	16	2	NXN2LAV3015035	gnpis.lot:'3145'	18	7	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lGREFJTw==	F7082_H	F7082_H	2012	NA in endpoint									225
NXN2LAV3015035	16	2	NXN2LAV3015035	gnpis.lot:'3145'	18	7	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lGREFJTw==	F7082_H	F7082_H	2012	NA in endpoint								NA	
NXN2LAV3015035	16	2	NXN2LAV3015035	gnpis.lot:'3145'	18	7	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lGREFJTw==	F7082_H	F7082_H	2012	NA in endpoint			105						
NXN2LAV3015035	16	2	NXN2LAV3015035	gnpis.lot:'3145'	18	7	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lGREFJTw==	F7082_H	F7082_H	2012	NA in endpoint	0,00000000000								
NXN2LAV2004031	6	3	NXN2LAV2004031	gnpis.lot:'3076'	26	18	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NQOEpEMA==	EP51_H	EP51_H	2012	NA in endpoint					939.3497965224				
NXN2LAV2004031	6	3	NXN2LAV2004031	gnpis.lot:'3076'	26	18	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NQOEpEMA==	EP51_H	EP51_H	2012	NA in endpoint							209.8051764706		
NXN2LAV2004031	6	3	NXN2LAV2004031	gnpis.lot:'3076'	26	18	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NQOEpEMA==	EP51_H	EP51_H	2012	NA in endpoint		65,5501162279							
NXN2LAV2004031	6	3	NXN2LAV2004031	gnpis.lot:'3076'	26	18	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NQOEpEMA==	EP51_H	EP51_H	2012	NA in endpoint				83,5272539732					
NXN2LAV2004031	6	3	NXN2LAV2004031	gnpis.lot:'3076'	26	18	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NQOEpEMA==	EP51_H	EP51_H	2012	NA in endpoint						1.9708044983			
NXN2LAV2004031	6	3	NXN2LAV2004031	gnpis.lot:'3076'	26	18	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NQOEpEMA==	EP51_H	EP51_H	2012	NA in endpoint									160
NXN2LAV2004031	6	3	NXN2LAV2004031	gnpis.lot:'3076'	26	18	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NQOEpEMA==	EP51_H	EP51_H	2012	NA in endpoint								NA	
NXN2LAV2004031	6	3	NXN2LAV2004031	gnpis.lot:'3076'	26	18	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NQOEpEMA==	EP51_H	EP51_H	2012	NA in endpoint			105						
NXN2LAV2004031	6	3	NXN2LAV2004031	gnpis.lot:'3076'	26	18	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NQOEpEMA==	EP51_H	EP51_H	2012	NA in endpoint	-17,97713774530								
NXN2LAV2008018	2	2	NXN2LAV2008018	gnpis.lot:'3051'	13	14	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VUTFVGWA==	PHG83_H	PHG83_H	2012	NA in endpoint					2739.8073766952				
NXN2LAV2008018	2	2	NXN2LAV2008018	gnpis.lot:'3051'	13	14	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VUTFVGWA==	PHG83_H	PHG83_H	2012	NA in endpoint							280.8123529412		
NXN2LAV2008018	2	2	NXN2LAV2008018	gnpis.lot:'3051'	13	14	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VUTFVGWA==	PHG83_H	PHG83_H	2012	NA in endpoint		71,3778600686							
NXN2LAV2008018	2	2	NXN2LAV2008018	gnpis.lot:'3051'	13	14	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VUTFVGWA==	PHG83_H	PHG83_H	2012	NA in endpoint				74,2429872652					
NXN2LAV2008018	2	2	NXN2LAV2008018	gnpis.lot:'3051'	13	14	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VUTFVGWA==	PHG83_H	PHG83_H	2012	NA in endpoint						7.6937175606			
NXN2LAV2008018	2	2	NXN2LAV2008018	gnpis.lot:'3051'	13	14	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VUTFVGWA==	PHG83_H	PHG83_H	2012	NA in endpoint									205
NXN2LAV2008018	2	2	NXN2LAV2008018	gnpis.lot:'3051'	13	14	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VUTFVGWA==	PHG83_H	PHG83_H	2012	NA in endpoint								NA	
NXN2LAV2008018	2	2	NXN2LAV2008018	gnpis.lot:'3051'	13	14	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VUTFVGWA==	PHG83_H	PHG83_H	2012	NA in endpoint			135						
NXN2LAV2008018	2	2	NXN2LAV2008018	gnpis.lot:'3051'	13	14	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VUTFVGWA==	PHG83_H	PHG83_H	2012	NA in endpoint	-2,86512719660								
NXN2LAV2015014	25	1	NXN2LAV2015014	gnpis.lot:'3085'	9	7	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FLTUNDUg==	B37_H	B37_H	2012	NA in endpoint					2186.044811961				
NXN2LAV2015014	25	1	NXN2LAV2015014	gnpis.lot:'3085'	9	7	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FLTUNDUg==	B37_H	B37_H	2012	NA in endpoint							226.6856470588		
NXN2LAV2015014	25	1	NXN2LAV2015014	gnpis.lot:'3085'	9	7	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FLTUNDUg==	B37_H	B37_H	2012	NA in endpoint		72,7618835003							
NXN2LAV2015014	25	1	NXN2LAV2015014	gnpis.lot:'3085'	9	7	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FLTUNDUg==	B37_H	B37_H	2012	NA in endpoint				80,8764113743					
NXN2LAV2015014	25	1	NXN2LAV2015014	gnpis.lot:'3085'	9	7	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FLTUNDUg==	B37_H	B37_H	2012	NA in endpoint						4.955449827			
NXN2LAV2015014	25	1	NXN2LAV2015014	gnpis.lot:'3085'	9	7	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FLTUNDUg==	B37_H	B37_H	2012	NA in endpoint									195
NXN2LAV2015014	25	1	NXN2LAV2015014	gnpis.lot:'3085'	9	7	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FLTUNDUg==	B37_H	B37_H	2012	NA in endpoint								NA	
NXN2LAV2015014	25	1	NXN2LAV2015014	gnpis.lot:'3085'	9	7	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FLTUNDUg==	B37_H	B37_H	2012	NA in endpoint			130						
NXN2LAV2015014	25	1	NXN2LAV2015014	gnpis.lot:'3085'	9	7	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FLTUNDUg==	B37_H	B37_H	2012	NA in endpoint	-8,11452787400								
NXN2LAV2006008	9	3	NXN2LAV2006008	gnpis.lot:'3151'	3	16	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1YxTFdSVg==	FP1_H	FP1_H	2012	NA in endpoint					1590.6006107906				
NXN2LAV2006008	9	3	NXN2LAV2006008	gnpis.lot:'3151'	3	16	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1YxTFdSVg==	FP1_H	FP1_H	2012	NA in endpoint							248.5881176471		
NXN2LAV2006008	9	3	NXN2LAV2006008	gnpis.lot:'3151'	3	16	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1YxTFdSVg==	FP1_H	FP1_H	2012	NA in endpoint		68,7503943227							
NXN2LAV2006008	9	3	NXN2LAV2006008	gnpis.lot:'3151'	3	16	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1YxTFdSVg==	FP1_H	FP1_H	2012	NA in endpoint				78,5924166874					
NXN2LAV2006008	9	3	NXN2LAV2006008	gnpis.lot:'3151'	3	16	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1YxTFdSVg==	FP1_H	FP1_H	2012	NA in endpoint						3.9540441176			
NXN2LAV2006008	9	3	NXN2LAV2006008	gnpis.lot:'3151'	3	16	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1YxTFdSVg==	FP1_H	FP1_H	2012	NA in endpoint									215
NXN2LAV2006008	9	3	NXN2LAV2006008	gnpis.lot:'3151'	3	16	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1YxTFdSVg==	FP1_H	FP1_H	2012	NA in endpoint								NA	
NXN2LAV2006008	9	3	NXN2LAV2006008	gnpis.lot:'3151'	3	16	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1YxTFdSVg==	FP1_H	FP1_H	2012	NA in endpoint			135						
NXN2LAV2006008	9	3	NXN2LAV2006008	gnpis.lot:'3151'	3	16	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1YxTFdSVg==	FP1_H	FP1_H	2012	NA in endpoint	-9,84202236470								
NXN2LAV3012027	29	1	NXN2LAV3012027	gnpis.lot:'3217'	10	10	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZDQVFMUg==	NQ508_H	NQ508_H	2012	NA in endpoint					3746.5676605948				
NXN2LAV3012027	29	1	NXN2LAV3012027	gnpis.lot:'3217'	10	10	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZDQVFMUg==	NQ508_H	NQ508_H	2012	NA in endpoint							258.3910588235		
NXN2LAV3012027	29	1	NXN2LAV3012027	gnpis.lot:'3217'	10	10	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZDQVFMUg==	NQ508_H	NQ508_H	2012	NA in endpoint		71,3778600686							
NXN2LAV3012027	29	1	NXN2LAV3012027	gnpis.lot:'3217'	10	10	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZDQVFMUg==	NQ508_H	NQ508_H	2012	NA in endpoint				72,7618835003					
NXN2LAV3012027	29	1	NXN2LAV3012027	gnpis.lot:'3217'	10	10	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZDQVFMUg==	NQ508_H	NQ508_H	2012	NA in endpoint						9.6807958478			
NXN2LAV3012027	29	1	NXN2LAV3012027	gnpis.lot:'3217'	10	10	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZDQVFMUg==	NQ508_H	NQ508_H	2012	NA in endpoint									265
